brand,legacy_brand_source,legacy_lesson_id,bea_lesson_id,course_title,cefr_level,module_number,module_title,lesson_number,lesson_title,primary_skill,grammar_target,vocabulary_theme,learning_objective,polly_voice_id,polly_engine,fallback_voice_id,fallback_engine,language_code,output_format,text_type,ssml_file,plain_text_file,transcript_file,vtt_placeholder_file,pronunciation_ssml_file,target_s3_key,target_pronunciation_s3_key,lms_media_type,lms_access_level,qa_status
British English Academy,BEA curriculum pack,A2-M06-L02,BEA-A2-M06-L02,A2 Everyday English,A2,6,"A2 Review, Fluency and Functional Tasks",2,"A2 Review, Fluency and Functional Tasks: Vocabulary Lesson 2",vocabulary,past simple,travel,"Learners can describe, compare and exchange simple information in a vocabulary task about travel.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2.ssml,plain_text/lessons/A2/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2.txt,transcripts/lessons/A2/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2.txt,captions/vtt_placeholders/A2/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/A2/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2-pronunciation.ssml,bea/audio/A2/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2.mp3,bea/audio/A2/pronunciation/bea-a2-m06-l02-a2-review-fluency-and-functional-tasks-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M06-L03,BEA-A2-M06-L03,A2 Everyday English,A2,6,"A2 Review, Fluency and Functional Tasks",3,"A2 Review, Fluency and Functional Tasks: Reading Lesson 3",reading,present continuous,shopping,"Learners can describe, compare and exchange simple information in a reading task about shopping.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3.ssml,plain_text/lessons/A2/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3.txt,transcripts/lessons/A2/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3.txt,captions/vtt_placeholders/A2/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3.vtt,ssml/pronunciation_drills/A2/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3-pronunciation.ssml,bea/audio/A2/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3.mp3,bea/audio/A2/pronunciation/bea-a2-m06-l03-a2-review-fluency-and-functional-tasks-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M06-L04,BEA-A2-M06-L04,A2 Everyday English,A2,6,"A2 Review, Fluency and Functional Tasks",4,"A2 Review, Fluency and Functional Tasks: Listening Lesson 4",listening,comparatives,health,"Learners can describe, compare and exchange simple information in a listening task about health.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4.ssml,plain_text/lessons/A2/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4.txt,transcripts/lessons/A2/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4.txt,captions/vtt_placeholders/A2/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4.vtt,ssml/pronunciation_drills/A2/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4-pronunciation.ssml,bea/audio/A2/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4.mp3,bea/audio/A2/pronunciation/bea-a2-m06-l04-a2-review-fluency-and-functional-tasks-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M06-L05,BEA-A2-M06-L05,A2 Everyday English,A2,6,"A2 Review, Fluency and Functional Tasks",5,"A2 Review, Fluency and Functional Tasks: Speaking Lesson 5",speaking,countable/uncountable nouns,work,"Learners can describe, compare and exchange simple information in a speaking task about work.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5.ssml,plain_text/lessons/A2/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5.txt,transcripts/lessons/A2/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5.txt,captions/vtt_placeholders/A2/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5.vtt,ssml/pronunciation_drills/A2/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5-pronunciation.ssml,bea/audio/A2/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5.mp3,bea/audio/A2/pronunciation/bea-a2-m06-l05-a2-review-fluency-and-functional-tasks-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,A2-M06-L06,BEA-A2-M06-L06,A2 Everyday English,A2,6,"A2 Review, Fluency and Functional Tasks",6,"A2 Review, Fluency and Functional Tasks: Writing Lesson 6",writing,going to,free time,"Learners can describe, compare and exchange simple information in a writing task about free time.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/A2/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6.ssml,plain_text/lessons/A2/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6.txt,transcripts/lessons/A2/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6.txt,captions/vtt_placeholders/A2/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6.vtt,ssml/pronunciation_drills/A2/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6-pronunciation.ssml,bea/audio/A2/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6.mp3,bea/audio/A2/pronunciation/bea-a2-m06-l06-a2-review-fluency-and-functional-tasks-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M01-L01,BEA-B1-M01-L01,B1 Independent English,B1,1,Independent Communication and Opinions,1,Independent Communication and Opinions: Grammar Lesson 1,grammar,present perfect,workplace,"Learners can explain, narrate, give reasons and manage familiar situations in a grammar task about workplace.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1.ssml,plain_text/lessons/B1/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1.txt,transcripts/lessons/B1/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1.txt,captions/vtt_placeholders/B1/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1.vtt,ssml/pronunciation_drills/B1/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1-pronunciation.ssml,bea/audio/B1/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1.mp3,bea/audio/B1/pronunciation/bea-b1-m01-l01-independent-communication-and-opinions-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M01-L02,BEA-B1-M01-L02,B1 Independent English,B1,1,Independent Communication and Opinions,2,Independent Communication and Opinions: Vocabulary Lesson 2,vocabulary,conditionals 0/1/2,education,"Learners can explain, narrate, give reasons and manage familiar situations in a vocabulary task about education.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2.ssml,plain_text/lessons/B1/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2.txt,transcripts/lessons/B1/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2.txt,captions/vtt_placeholders/B1/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B1/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B1/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2.mp3,bea/audio/B1/pronunciation/bea-b1-m01-l02-independent-communication-and-opinions-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M01-L03,BEA-B1-M01-L03,B1 Independent English,B1,1,Independent Communication and Opinions,3,Independent Communication and Opinions: Reading Lesson 3,reading,passive voice basics,media,"Learners can explain, narrate, give reasons and manage familiar situations in a reading task about media.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3.ssml,plain_text/lessons/B1/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3.txt,transcripts/lessons/B1/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3.txt,captions/vtt_placeholders/B1/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3.vtt,ssml/pronunciation_drills/B1/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3-pronunciation.ssml,bea/audio/B1/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3.mp3,bea/audio/B1/pronunciation/bea-b1-m01-l03-independent-communication-and-opinions-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M01-L04,BEA-B1-M01-L04,B1 Independent English,B1,1,Independent Communication and Opinions,4,Independent Communication and Opinions: Listening Lesson 4,listening,reported speech basics,technology,"Learners can explain, narrate, give reasons and manage familiar situations in a listening task about technology.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4.ssml,plain_text/lessons/B1/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4.txt,transcripts/lessons/B1/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4.txt,captions/vtt_placeholders/B1/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4.vtt,ssml/pronunciation_drills/B1/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4-pronunciation.ssml,bea/audio/B1/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4.mp3,bea/audio/B1/pronunciation/bea-b1-m01-l04-independent-communication-and-opinions-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M01-L05,BEA-B1-M01-L05,B1 Independent English,B1,1,Independent Communication and Opinions,5,Independent Communication and Opinions: Speaking Lesson 5,speaking,relative clauses,relationships,"Learners can explain, narrate, give reasons and manage familiar situations in a speaking task about relationships.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5.ssml,plain_text/lessons/B1/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5.txt,transcripts/lessons/B1/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5.txt,captions/vtt_placeholders/B1/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5.vtt,ssml/pronunciation_drills/B1/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5-pronunciation.ssml,bea/audio/B1/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5.mp3,bea/audio/B1/pronunciation/bea-b1-m01-l05-independent-communication-and-opinions-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M01-L06,BEA-B1-M01-L06,B1 Independent English,B1,1,Independent Communication and Opinions,6,Independent Communication and Opinions: Writing Lesson 6,writing,modals of advice,environment,"Learners can explain, narrate, give reasons and manage familiar situations in a writing task about environment.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6.ssml,plain_text/lessons/B1/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6.txt,transcripts/lessons/B1/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6.txt,captions/vtt_placeholders/B1/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6.vtt,ssml/pronunciation_drills/B1/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6-pronunciation.ssml,bea/audio/B1/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6.mp3,bea/audio/B1/pronunciation/bea-b1-m01-l06-independent-communication-and-opinions-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M02-L01,BEA-B1-M02-L01,B1 Independent English,B1,2,"Work, Study and Digital Life",1,"Work, Study and Digital Life: Grammar Lesson 1",grammar,conditionals 0/1/2,education,"Learners can explain, narrate, give reasons and manage familiar situations in a grammar task about education.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1.ssml,plain_text/lessons/B1/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1.txt,transcripts/lessons/B1/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1.txt,captions/vtt_placeholders/B1/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1.vtt,ssml/pronunciation_drills/B1/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1-pronunciation.ssml,bea/audio/B1/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1.mp3,bea/audio/B1/pronunciation/bea-b1-m02-l01-work-study-and-digital-life-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M02-L02,BEA-B1-M02-L02,B1 Independent English,B1,2,"Work, Study and Digital Life",2,"Work, Study and Digital Life: Vocabulary Lesson 2",vocabulary,passive voice basics,media,"Learners can explain, narrate, give reasons and manage familiar situations in a vocabulary task about media.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2.ssml,plain_text/lessons/B1/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2.txt,transcripts/lessons/B1/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2.txt,captions/vtt_placeholders/B1/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/B1/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2-pronunciation.ssml,bea/audio/B1/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2.mp3,bea/audio/B1/pronunciation/bea-b1-m02-l02-work-study-and-digital-life-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M02-L03,BEA-B1-M02-L03,B1 Independent English,B1,2,"Work, Study and Digital Life",3,"Work, Study and Digital Life: Reading Lesson 3",reading,reported speech basics,technology,"Learners can explain, narrate, give reasons and manage familiar situations in a reading task about technology.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3.ssml,plain_text/lessons/B1/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3.txt,transcripts/lessons/B1/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3.txt,captions/vtt_placeholders/B1/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3.vtt,ssml/pronunciation_drills/B1/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3-pronunciation.ssml,bea/audio/B1/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3.mp3,bea/audio/B1/pronunciation/bea-b1-m02-l03-work-study-and-digital-life-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M02-L04,BEA-B1-M02-L04,B1 Independent English,B1,2,"Work, Study and Digital Life",4,"Work, Study and Digital Life: Listening Lesson 4",listening,relative clauses,relationships,"Learners can explain, narrate, give reasons and manage familiar situations in a listening task about relationships.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4.ssml,plain_text/lessons/B1/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4.txt,transcripts/lessons/B1/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4.txt,captions/vtt_placeholders/B1/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4.vtt,ssml/pronunciation_drills/B1/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4-pronunciation.ssml,bea/audio/B1/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4.mp3,bea/audio/B1/pronunciation/bea-b1-m02-l04-work-study-and-digital-life-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M02-L05,BEA-B1-M02-L05,B1 Independent English,B1,2,"Work, Study and Digital Life",5,"Work, Study and Digital Life: Speaking Lesson 5",speaking,modals of advice,environment,"Learners can explain, narrate, give reasons and manage familiar situations in a speaking task about environment.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5.ssml,plain_text/lessons/B1/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5.txt,transcripts/lessons/B1/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5.txt,captions/vtt_placeholders/B1/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5.vtt,ssml/pronunciation_drills/B1/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5-pronunciation.ssml,bea/audio/B1/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5.mp3,bea/audio/B1/pronunciation/bea-b1-m02-l05-work-study-and-digital-life-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,B1-M02-L06,BEA-B1-M02-L06,B1 Independent English,B1,2,"Work, Study and Digital Life",6,"Work, Study and Digital Life: Writing Lesson 6",writing,present perfect,workplace,"Learners can explain, narrate, give reasons and manage familiar situations in a writing task about workplace.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/B1/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6.ssml,plain_text/lessons/B1/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6.txt,transcripts/lessons/B1/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6.txt,captions/vtt_placeholders/B1/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6.vtt,ssml/pronunciation_drills/B1/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6-pronunciation.ssml,bea/audio/B1/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6.mp3,bea/audio/B1/pronunciation/bea-b1-m02-l06-work-study-and-digital-life-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
